product_id,total_reviews,avg_star_rating,avg_sentiment
B001CCU84S,2,2.5,0.6468
B001CCU8AW,6,3.1667,0.7089
B001CCU8F2,6,4.0,0.3237
B001CCU8G6,5,3.6,0.021
B001CCVBGW,1,2.0,0.3612
B001CCVT9G,1,5.0,0.9835
B001CCVTEQ,3,3.3333,0.2953
B001CCXVOW,3,1.6667,0.9035
B001CCXVPQ,1,5.0,0.9698
B001CCXVQU,2,3.0,0.2658
B001CD0YWS,1,1.0,-0.4767
B001CD1VI4,9,3.7778,0.494
B001CD7AUC,9,4.5556,0.7642
B001CDOB40,3,5.0,0.8515
B001CDOBCM,4,4.5,0.8085
B001CDQCFQ,2,5.0,-0.0204
B001CDTO6U,2,5.0,0.4956
B001CDTOFG,1,5.0,0.128
B001CDVCBU,1,5.0,0.6238
B001CDVCCO,3,4.3333,0.1395
B001CE6RW8,1,1.0,-0.4404
B001CEG0VG,2,5.0,0.8015
B001CEJ86K,5,4.8,0.8247
B001CERZ5Q,1,1.0,0.3285
B001CEX7DA,6,2.8333,0.6196
B001CF01OW,1,5.0,0.765
B001CF2TPG,2,5.0,0.8718
B001CFBSQW,2,5.0,0.7528
B001CFMGDG,3,3.0,0.5
B001CFMGGI,12,4.8333,0.6601
B001CGMSQU,1,5.0,0.765
B001CGTN1I,19,4.5789,0.6986
B001CGTN3G,2,5.0,0.8203
B001CGX3ZK,5,3.0,0.1119
B001CH3X40,1,5.0,0.9348
B001CH4LU0,1,5.0,0.765
B001CHDHHI,1,5.0,0.8689
B001CHFSR0,9,3.2222,0.5036
B001CHFSUW,19,3.8947,0.5418
B001CHFUDC,1,5.0,0.8908
B001CHFUGY,14,4.7143,0.7311
B001CHH3QY,9,4.3333,0.7144
B001CHH51W,4,2.75,0.9452
B001CHJ01A,16,4.6875,0.8231
B001CHJ08I,3,4.3333,0.7903
B001CHJ09C,5,4.6,0.9245
B001CJ5J18,1,5.0,0.9337
B001CJ8XKW,1,5.0,0.8225
B001CJE4IC,2,2.5,0.6034
B001CJEX5Q,1,5.0,0.743
B001CJQS0Y,1,5.0,0.6654
B001CJR62S,2,1.5,-0.4495
B001CJSW5S,1,5.0,0.9274
B001CJSWI0,1,5.0,0.5106
B001CJSWKI,1,5.0,0.9524
B001CJWAME,1,3.0,0.9056
B001CJWASI,1,2.0,0.0
B001CMMGYS,1,5.0,0.4201
B001CMMJFY,1,2.0,0.8255
B001CNZA86,1,1.0,0.9374
B001CO2LOQ,3,3.6667,0.9095
B001COE1AI,2,5.0,0.9651
B001COFVQG,3,2.3333,0.6718
B001COH6IW,2,4.5,0.8095
B001COJ85G,2,4.5,0.7881
B001COJ860,4,4.5,0.8008
B001CPN9PU,2,4.0,0.8784
B001CPNB44,1,4.0,0.8934
B001CPOLC0,1,5.0,0.9578
B001CPOR2E,4,3.75,0.7092
B001CPQPXI,3,5.0,0.6956
B001CPSK0E,1,5.0,0.7964
B001CPUPMA,6,4.3333,0.8881
B001CQERFA,1,4.0,0.9584
B001CQG8RU,1,5.0,0.2263
B001CQKZCY,1,4.0,0.765
B001CRAWCQ,1,5.0,0.5859
B001CRE5D8,3,3.3333,0.7365
B001CRP38O,3,5.0,0.8378
B001CRP4IS,1,5.0,0.9829
B001CRQQXU,1,5.0,0.9824
B001CRSR0U,3,5.0,0.8787
B001CRSR6Y,2,2.5,0.8438
B001CS46EU,2,5.0,0.7593
B001CSCWXM,1,5.0,0.8555
B001CST8PM,3,5.0,0.8423
B001CTO0YA,5,5.0,0.9215
B001CTO2OI,2,3.0,0.4177
B001CTYT6E,14,4.2857,0.8772
B001CU0N4A,14,4.0714,0.7945
B001CU0N7C,13,4.0,0.7321
B001CU0N9K,10,4.3,0.4984
B001CUHO38,2,5.0,0.2547
B001CUUPD4,7,4.2857,0.8838
B001CVW5I6,1,4.0,0.9349
B001CWBQ9Y,1,4.0,0.8779
B001CWR4HW,2,4.5,0.9206
B001CWSK98,2,5.0,0.799
B001CWSKFC,27,4.7407,0.7428
B001CWU9E2,4,3.25,0.7841
B001CWU9HE,10,4.2,0.9041
B001CWV4PA,16,4.125,0.7985
B001CWV4RS,30,4.7667,0.7432
B001CWVZUY,4,5.0,0.8614
B001CWW08K,1,5.0,0.8957
B001CWW0UI,1,2.0,0.2302
B001CWX7EG,19,4.7368,0.7991
B001CWZXIY,4,5.0,0.7176
B001CWZXW0,1,5.0,0.5106
B001CX3Q4G,3,5.0,0.9464
B001CX3QJ6,1,4.0,0.9468
B001CX58IS,7,4.7143,0.7582
B001CX9PLO,1,4.0,0.991
B001CZ6DPI,1,5.0,0.8955
B001CZ6DQW,1,5.0,0.9771
B001CZ8I10,1,3.0,0.9085
B001CZ8IYW,1,5.0,0.2718
B001CZHAPU,3,3.6667,0.5261
B001CZOYMC,1,5.0,0.8008
B001CZT04E,1,4.0,0.0
B001CZT04O,1,4.0,0.0
B001CZV5Q0,1,5.0,0.6997
B001CZY8OQ,2,4.5,0.5106
B001CZYQA2,1,5.0,0.7574
B001D04160,1,4.0,0.9077
B001D0676C,22,4.3182,0.6504
B001D06U00,1,5.0,0.9633
B001D07IPG,1,5.0,0.9336
B001D07LQC,1,4.0,0.6444
B001D09KAM,62,4.4516,0.7896
B001D0AV82,1,2.0,0.9559
B001D0DMME,69,4.3478,0.8362
B001D0DMMY,57,4.1579,0.8009
B001D0FT0C,1,1.0,0.8515
B001D0GV4K,4,4.5,0.9387
B001D0GV54,4,4.0,0.5515
B001D0GV5E,4,1.75,0.2404
B001D0GV5O,1,4.0,0.9152
B001D0GV68,1,5.0,0.9454
B001D0GV6I,4,3.75,0.511
B001D0GV72,3,4.3333,0.4989
B001D0GV7C,2,5.0,0.989
B001D0GV7M,12,3.75,0.4126
B001D0GV90,51,4.549,0.7945
B001D0GV9K,3,5.0,0.9055
B001D0GVAE,1,2.0,0.9076
B001D0GVAO,26,4.0385,0.7863
B001D0ILPW,1,5.0,0.8176
B001D0IZ4O,17,3.2353,0.7298
B001D0IZ80,12,4.3333,0.5432
B001D0IZ8U,4,4.5,0.9492
B001D0IZAS,2,4.0,0.9652
B001D0IZBM,50,4.32,0.734
B001D0IZBW,11,4.0909,0.6882
B001D0IZC6,6,3.0,0.5901
B001D0KG1O,5,2.4,0.4963
B001D0KG1Y,2,5.0,0.932
B001D0KG28,3,2.6667,0.294
B001D0KG32,1,4.0,0.9747
B001D0KG3W,15,4.4667,0.6846
B001D0KG4G,5,2.6,0.8099
B001D0KG4Q,16,3.5,0.6935
B001D0KG5K,10,3.6,0.6934
B001D0MF22,5,4.4,0.7026
B001D1UW44,1,3.0,0.0
B001D1YL82,1,5.0,0.8045
B001D20BHG,1,3.0,-0.1263
B001D20WAW,1,5.0,0.8316
B001D3K2AG,2,5.0,0.8278
B001D3K2CE,2,5.0,-0.0122
B001D3K2TM,1,5.0,0.802
B001D3K30U,1,1.0,0.6551
B001D3K34Q,2,4.5,0.4695
B001D3LUKW,3,5.0,0.7554
B001D3LUR0,1,5.0,0.9756
B001D3NXT8,2,5.0,0.9521
B001D3NXTI,1,5.0,0.7717
B001D3NXVQ,2,4.5,0.8509
B001D3PXQ4,1,5.0,0.9559
B001D3PXSC,1,1.0,0.9402
B001D3PXZ0,1,3.0,0.7375
B001D3PY0E,1,5.0,0.7964
B001D3PY9K,2,5.0,0.8396
B001D3PYHM,1,1.0,-0.5653
B001D3QN4K,4,4.75,0.9397
B001D48FXQ,2,3.0,0.468
B001D4CJJ2,3,2.3333,-0.1267
B001D4CJJW,1,5.0,0.9633
B001D4F8HW,1,5.0,0.9578
B001D4SRCU,4,3.75,0.8619
B001D4WVPO,1,5.0,0.7778
B001D4XT64,1,5.0,0.8906
B001D4YXRS,1,5.0,0.8687
B001D60Z96,1,4.0,0.8402
B001D630KW,1,3.0,0.9846
B001D67E5Y,1,4.0,0.8687
B001D69FHY,2,4.5,0.2502
B001D69HFY,1,3.0,0.4215
B001D69N4E,1,5.0,0.9814
B001D6B0SG,1,5.0,0.7469
B001D6B1SU,1,5.0,0.9961
B001D6C13O,1,5.0,0.997
B001D6KH4O,1,3.0,0.5859
B001D6KH7Q,3,2.6667,0.1932
B001D6KH8K,5,3.4,0.3498
B001D6KH9E,4,3.0,0.4284
B001D6KOWY,1,5.0,0.9476
B001D6KP14,1,5.0,0.9573
B001D6KP28,2,3.0,0.2734
B001D6KXSY,1,2.0,0.0591
B001D74BGS,3,4.6667,0.7017
B001D8PJ90,1,4.0,0.946
B001D8PK30,1,5.0,0.9872
B001D8ROTS,1,4.0,0.7845
B001D8RP4C,3,5.0,0.9155
B001D9BAMY,1,5.0,0.7579
B001D9JC0G,23,3.5652,0.4791
B001D9OVQ6,3,1.3333,-0.0746
B001D9RVMM,28,4.8929,0.7783
B001D9T0HQ,1,4.0,0.9081
B001D9YVE8,2,5.0,0.7264
B001D9ZV5G,21,4.9524,0.846
B001DB31BK,1,1.0,0.8987
B001DBJK4C,2,5.0,0.9455
B001DBJK4M,2,4.5,0.9174
B001DBPUB4,10,4.2,0.7907
B001DBRKNA,1,5.0,0.891
B001DBRU4O,10,3.9,0.7212
B001DC9SY8,1,5.0,0.4767
B001DCDCQS,1,5.0,0.5719
B001DCEFSC,2,5.0,0.7981
B001DDBL10,1,5.0,0.9859
B001DDBL5G,1,5.0,0.5719
B001DDD4BK,2,4.5,0.6498
B001DDD4BU,1,1.0,0.25
B001DDD4E2,1,2.0,-0.4767
B001DDH1W8,1,4.0,0.8442
B001DDH21I,1,4.0,0.875
B001DGDOQC,1,5.0,0.891
B001DGH03A,1,5.0,0.9702
B001DHNMEA,3,3.0,0.6105
B001DIM8K8,2,5.0,0.8708
B001DIM8NK,10,5.0,0.7992
B001DKA7HM,3,2.6667,0.7713
B001DKBDHK,4,2.75,0.0208
B001DL6ILA,2,1.5,-0.0578
B001DLCOUE,3,5.0,0.8759
B001DLFAAK,1,3.0,0.9649
B001DLYC2C,1,5.0,0.955
B001DNBYXK,1,1.0,-0.4209
B001DNE5RM,1,1.0,-0.4939
B001DQ381I,1,5.0,0.7003
B001DQQV30,1,5.0,0.8344
B001DR0LU8,9,4.5556,0.4496
B001DSR7NG,2,4.5,0.7826
B001DST6IK,2,5.0,0.8174
B001DTAPCK,2,3.5,0.9256
B001DTIIY2,1,5.0,0.8316
B001DTIJUU,2,3.0,-0.5464
B001DTKHA0,1,5.0,0.9211
B001DTKIF4,3,4.0,0.7241
B001DTKKAC,1,1.0,0.9494
B001DTKKQG,2,3.0,0.8078
B001DTMIAW,1,1.0,0.0258
B001DTMIIO,1,3.0,0.6124
B001DTMJB0,1,5.0,0.7425
B001DTOC4W,1,3.0,0.9698
B001DU2AK4,1,5.0,0.7579
B001DU7KUE,1,5.0,0.9825
B001DVVCGG,1,1.0,0.8303
B001DVXH82,1,5.0,0.2235
B001DW2RGO,2,2.5,0.5819
B001DW3GX2,1,5.0,0.9819
B001DWEF8W,3,5.0,0.9181
B001DWEZYQ,1,5.0,0.9772
B001DWF018,1,5.0,0.9649
B001DXRSX0,1,1.0,0.6486
B001DY6TWU,31,3.3226,0.405
B001DYKH7S,2,2.5,0.1839
B001DYMG36,1,2.0,0.5267
B001DZVVRW,2,4.5,0.9308
B001E0DZAW,1,5.0,-0.5
B001E0JMWC,1,1.0,0.0258
B001E0KVZ4,1,4.0,0.7003
B001E0QE1Y,4,3.5,0.9217
B001E0QQ1C,1,5.0,0.9559
B001E0SXCM,1,4.0,0.4404
B001E0T2RC,2,5.0,0.9498
B001E0TBA0,36,4.5833,0.6358
B001E0VC20,4,4.5,0.8285
B001E0XD90,1,4.0,-0.2748
B001E0ZFS2,1,5.0,0.8591
B001E0ZNNO,1,5.0,0.7783
B001E11P1W,1,5.0,0.9495
B001E128R2,2,3.0,0.1312
B001E12ZYS,1,5.0,0.8826
B001E139G6,2,5.0,0.9724
B001E13E2U,2,4.0,0.9832
B001E13JDY,3,4.3333,0.9415
B001E13PHO,2,3.5,0.9124
B001E14FAK,1,5.0,0.8555
B001E15NZG,1,3.0,0.7351
B001E15V12,1,5.0,0.6973
B001E18ICG,1,5.0,0.9771
B001E18K8S,40,4.6,0.6243
B001E18WBS,1,5.0,0.8826
B001E1ATG4,1,4.0,0.9035
B001E1ZKPO,3,5.0,0.7834
B001E2DTV0,3,2.3333,-0.0376
B001E2FMLK,3,5.0,0.5297
B001E2H3RQ,3,5.0,0.6124
B001E2J5MW,2,3.0,0.9002
B001E2M8TE,1,5.0,0.8739
B001E2M8TO,3,3.0,0.3138
B001E3DPF4,1,1.0,0.9712
B001E3DPG8,1,4.0,0.9834
B001E48ASU,1,5.0,0.9274
B001E4Q49W,3,4.6667,0.9273
B001E4Q4BU,7,4.1429,0.7729
B001E4Q54G,1,5.0,0.9849
B001E4Q5GO,13,4.8462,0.8898
B001E4Q5WI,4,4.0,0.9078
B001E4S6TI,11,4.0909,0.5682
B001E4S7QA,4,3.5,0.627
B001E4S7WE,3,4.3333,0.8203
B001E4S850,6,3.8333,0.4915
B001E4S86E,1,5.0,0.4215
B001E4S87I,1,5.0,0.4404
B001E4S88W,7,4.2857,0.7092
B001E4S8C8,6,4.3333,0.9079
B001E4S8GO,16,4.625,0.7207
B001E4T9IU,3,4.6667,0.8041
B001E4VDAC,2,5.0,0.956
B001E50R4Y,9,4.5556,0.8212
B001E50T3S,6,5.0,0.8698
B001E50TD8,1,5.0,-0.1027
B001E50THY,22,4.1364,0.6401
B001E50TJC,11,3.8182,0.6414
B001E50TTM,1,5.0,0.7943
B001E50U32,1,5.0,0.8258
B001E50U3C,1,5.0,0.5984
B001E50UC8,1,2.0,0.9643
B001E50UEQ,2,4.5,0.8168
B001E50USM,2,4.5,0.8447
B001E50W2Q,2,3.5,0.5168
B001E50W5I,1,5.0,0.5994
B001E50WDA,5,4.8,0.8187
B001E50X66,7,4.4286,0.6813
B001E50X84,5,5.0,0.6256
B001E50XBQ,5,4.0,0.8268
B001E5116C,6,4.1667,0.5976
B001E52TJA,1,4.0,0.9819
B001E52U76,1,5.0,0.8957
B001E52VGQ,4,4.0,0.802
B001E52VJS,13,4.7692,0.7593
B001E52VLG,7,4.0,0.8765
B001E52VR0,3,5.0,0.8132
B001E52VRK,3,5.0,0.4542
B001E52WEM,4,4.75,0.7736
B001E52WME,6,4.3333,0.6474
B001E52WNS,2,5.0,0.455
B001E52WQA,2,3.0,0.6462
B001E52WS8,5,4.4,0.591
B001E52XGO,3,2.6667,0.3423
B001E52YB8,2,5.0,0.6914
B001E52YO0,7,5.0,0.9124
B001E52YY0,4,5.0,0.6319
B001E52Z2G,3,4.3333,0.7106
B001E52Z58,3,3.0,0.8826
B001E52Z94,1,5.0,0.8519
B001E52ZAS,3,4.0,0.8801
B001E52ZJ4,1,4.0,0.6705
B001E52ZN0,1,5.0,0.9153
B001E52ZSU,1,5.0,0.0
B001E53016,1,5.0,0.9249
B001E53020,3,5.0,0.7746
B001E5305C,3,3.6667,0.6943
B001E5308O,1,5.0,0.8519
B001E530FM,2,3.0,-0.0356
B001E530FW,1,5.0,0.8625
B001E530IE,9,4.8889,0.8667
B001E530J8,10,4.5,0.6827
B001E5323W,1,5.0,0.8442
B001E534MG,5,2.4,0.5544
B001E53TMQ,8,5.0,0.789
B001E53U48,6,5.0,0.7347
B001E53UTS,6,4.5,0.1702
B001E53VC4,7,3.7143,0.5825
B001E53VJ2,1,5.0,0.8481
B001E53W8M,3,5.0,0.8345
B001E53WBE,4,2.5,0.3088
B001E53WIW,3,4.0,0.6481
B001E55XOI,2,5.0,0.8514
B001E55XVG,2,5.0,0.8462
B001E55YXS,3,3.0,0.4281
B001E55Z6E,1,4.0,0.128
B001E55ZCS,1,5.0,0.8402
B001E55ZQO,5,4.2,0.5359
B001E56004,1,5.0,0.7096
B001E560PY,3,5.0,0.7272
B001E560U4,6,5.0,0.4418
B001E5D4P8,1,5.0,0.6597
B001E5DC0U,1,5.0,0.8885
B001E5DQF6,1,5.0,0.836
B001E5DQGK,2,4.0,0.9286
B001E5DQGU,5,3.2,0.5905
B001E5DQME,1,5.0,0.8957
B001E5DQSI,1,5.0,0.7906
B001E5DR5K,2,4.0,0.8209
B001E5DR5U,3,4.0,0.0958
B001E5DR8C,2,5.0,0.9533
B001E5DRBO,15,4.2,0.6734
B001E5DRBY,4,3.75,0.4875
B001E5DRC8,6,4.0,0.701
B001E5DRCS,3,2.3333,-0.114
B001E5DREG,1,2.0,0.8764
B001E5DRH8,1,3.0,-0.1591
B001E5DRIC,2,4.5,0.9644
B001E5DRJ6,3,3.6667,0.7988
B001E5DRJG,2,5.0,0.9474
B001E5DRJQ,1,4.0,0.9757
B001E5DRKK,2,5.0,0.8844
B001E5DRLO,2,4.5,0.882
B001E5DRMI,2,5.0,0.6285
B001E5DRNC,1,1.0,-0.4404
B001E5DROQ,1,5.0,0.6124
B001E5DRP0,1,2.0,0.8689
B001E5DRWI,2,4.0,0.7326
B001E5DS40,1,5.0,0.8126
B001E5DWS2,3,4.0,0.8195
B001E5DWW8,20,4.55,0.7787
B001E5DWWS,2,5.0,0.79
B001E5DWXC,1,5.0,0.91
B001E5DWYG,1,2.0,0.8779
B001E5DWZA,3,5.0,0.7794
B001E5DWZU,8,4.125,0.56
B001E5DX4A,6,5.0,0.671
B001E5DX4U,2,3.0,0.7064
B001E5DX90,3,4.6667,0.8651
B001E5DXA4,3,3.6667,0.9084
B001E5DXAO,4,5.0,0.5734
B001E5DXDQ,1,4.0,0.8126
B001E5DXEU,15,5.0,0.8305
B001E5DXFO,2,3.5,0.4742
B001E5DXH2,24,4.9167,0.8083
B001E5DXOU,2,5.0,0.9228
B001E5DXQ8,1,5.0,0.9741
B001E5DXS6,3,4.3333,0.9189
B001E5DXUY,3,4.6667,0.8294
B001E5DXYU,3,3.6667,0.6103
B001E5DXZE,3,5.0,0.9649
B001E5DY0S,4,3.75,0.5841
B001E5DY2G,3,4.3333,0.7692
B001E5DY30,2,4.0,0.4245
B001E5DY3U,1,4.0,-0.308
B001E5DY4E,1,2.0,0.7845
B001E5DY4O,1,5.0,0.836
B001E5DY58,1,4.0,0.7845
B001E5DY5I,2,3.0,-0.1198
B001E5DY6M,1,5.0,0.8316
B001E5DYC6,2,4.0,0.6192
B001E5DYEE,8,5.0,0.9361
B001E5DYEO,8,4.875,0.7985
B001E5DYF8,1,4.0,0.9881
B001E5DYG2,4,4.0,0.9172
B001E5DYGC,3,5.0,0.8528
B001E5DYIU,2,4.5,0.9408
B001E5DYM6,5,3.8,0.7829
B001E5DYSK,5,3.6,0.7301
B001E5DYSU,2,5.0,0.0127
B001E5DYT4,8,3.875,0.907
B001E5DYTE,7,4.4286,0.905
B001E5DYTO,2,4.0,0.8428
B001E5DYTY,7,4.4286,0.7773
B001E5DYU8,3,2.6667,0.6791
B001E5DYUI,2,4.0,0.8844
B001E5DYUS,3,5.0,0.9474
B001E5DZEI,2,5.0,0.9247
B001E5DZH0,4,4.5,0.5953
B001E5DZHA,3,4.6667,0.4305
B001E5DZHK,1,4.0,0.8316
B001E5DZI4,1,5.0,0.8625
B001E5DZIE,10,4.6,0.7759
B001E5DZIO,3,4.6667,0.7185
B001E5DZIY,2,5.0,0.8027
B001E5DZJ8,5,5.0,0.7668
B001E5DZJS,5,3.0,0.5726
B001E5DZLG,3,4.3333,0.9226
B001E5DZO8,1,3.0,0.9734
B001E5DZRA,2,3.0,0.4288
B001E5DZSO,4,5.0,0.4726
B001E5DZSY,5,4.4,0.9079
B001E5DZTS,26,4.0769,0.719
B001E5DZUC,2,5.0,0.926
B001E5DZUW,1,3.0,0.4404
B001E5DZV6,2,4.0,0.925
B001E5DZVG,3,4.3333,0.6998
B001E5DZWK,9,4.8889,0.8736
B001E5DZWU,1,5.0,0.6369
B001E5DZYS,4,4.0,0.8515
B001E5DZZ2,1,5.0,0.8898
B001E5DZZC,1,4.0,0.6908
B001E5DZZM,3,5.0,0.8799
B001E5E006,5,5.0,0.7373
B001E5E00G,4,3.75,0.7209
B001E5E010,3,5.0,0.8908
B001E5E01A,1,5.0,0.9565
B001E5E024,7,4.7143,0.9229
B001E5E03S,2,5.0,0.8837
B001E5E056,6,4.6667,0.8422
B001E5E05G,14,4.7143,0.7448
B001E5E060,11,4.3636,0.9081
B001E5E06U,7,4.7143,0.8868
B001E5E074,16,3.375,0.7687
B001E5E07O,4,5.0,0.9334
B001E5E088,3,3.3333,0.5273
B001E5E08I,6,3.6667,0.4266
B001E5E08S,10,4.1,0.7694
B001E5E09M,4,3.5,0.7588
B001E5E0A6,4,4.25,0.5873
B001E5E0AG,6,4.8333,0.9023
B001E5E0B0,3,5.0,0.9712
B001E5E0BA,1,5.0,0.8555
B001E5E0CE,11,4.5455,0.6555
B001E5E0CO,4,4.5,0.8128
B001E5E0D8,35,3.9714,0.7226
B001E5E0DI,20,4.45,0.7097
B001E5E0FG,3,4.3333,0.7154
B001E5E0FQ,2,5.0,0.8676
B001E5E0GA,3,5.0,0.9306
B001E5E0H4,1,5.0,0.9477
B001E5E0HE,1,5.0,-0.844
B001E5E0HO,1,5.0,0.8588
B001E5E0HY,3,3.6667,0.7497
B001E5E0I8,2,4.5,0.5135
B001E5E0IS,3,3.3333,0.8907
B001E5E0KG,4,5.0,0.9437
B001E5E0LA,4,5.0,0.9195
B001E5E0NI,3,4.3333,0.9299
B001E5E0SI,2,4.0,0.4753
B001E5E0T2,5,4.2,0.7664
B001E5E0TW,4,5.0,0.8428
B001E5E0V0,1,5.0,0.7579
B001E5E0Y2,17,4.6471,0.8932
B001E5E0YC,1,3.0,0.8481
B001E5E0YW,8,4.75,0.7686
B001E5E0Z6,1,3.0,0.9554
B001E5E10A,8,5.0,0.8887
B001E5E10K,5,4.8,0.8689
B001E5E12I,2,5.0,0.846
B001E5E1C8,10,4.2,0.7403
B001E5E1CI,3,5.0,0.8521
B001E5E1DM,1,5.0,0.9748
B001E5E1HI,1,5.0,0.97
B001E5E1I2,1,5.0,0.9678
B001E5E1K0,1,5.0,0.6486
B001E5E1KA,5,3.4,0.5411
B001E5E1L4,8,4.875,0.8219
B001E5E1LE,11,4.6364,0.8906
B001E5E1LO,3,3.6667,0.5289
B001E5E1MI,27,4.6296,0.8186
B001E5E1N2,1,4.0,0.9001
B001E5E1NM,3,4.3333,0.7206
B001E5E1NW,2,5.0,0.7857
B001E5E1O6,2,5.0,0.9004
B001E5E1OG,1,4.0,-0.128
B001E5E1PA,13,3.8462,0.6465
B001E5E1RS,1,5.0,0.7717
B001E5E1SC,1,4.0,0.9534
B001E5E1W8,4,4.75,0.8585
B001E5E1WS,8,4.625,0.8953
B001E5E1XC,6,4.3333,0.7964
B001E5E1XW,7,4.0,0.71
B001E5E1YG,1,5.0,0.9303
B001E5E1Z0,1,4.0,0.5574
B001E5E1ZU,1,3.0,-0.1531
B001E5E20E,16,4.4375,0.8531
B001E5E20O,17,4.5294,0.9005
B001E5E218,1,4.0,0.9612
B001E5E21S,2,4.0,0.8039
B001E5E22C,1,2.0,0.8519
B001E5E23Q,3,4.3333,0.8283
B001E5E24A,8,4.875,0.8546
B001E5E25Y,18,4.1111,0.6787
B001E5E268,21,4.1905,0.6453
B001E5E272,5,4.0,0.8358
B001E5E27W,2,4.5,0.7844
B001E5E286,1,5.0,0.9792
B001E5E29A,11,4.7273,0.8511
B001E5E2AE,5,4.6,0.9184
B001E5E2AO,2,5.0,0.9366
B001E5E2B8,2,4.0,0.919
B001E5E2BS,13,4.3846,0.6274
B001E5E2CC,1,5.0,0.9719
B001E5E2CW,4,4.75,0.5419
B001E5E2DG,1,5.0,0.9819
B001E5E2E0,1,5.0,0.6249
B001E5E2EK,5,3.4,0.8504
B001E5E2F4,1,5.0,0.9753
B001E5E2FE,4,5.0,0.9561
B001E5E2FY,1,5.0,0.9201
B001E5E2G8,2,3.5,0.2086
B001E5E2GS,3,5.0,0.8523
B001E5E2I6,2,1.0,0.2572
B001E5E2IG,7,4.5714,0.7652
B001E5E2L8,4,5.0,0.9223
B001E5E2MW,4,3.75,0.6216
B001E5E2PO,3,5.0,0.4367
B001E5E2PY,8,3.25,0.5853
B001E5E2Q8,4,5.0,0.6253
B001E5E2QS,5,4.2,0.7276
B001E5E2R2,8,4.625,0.8711
B001E5E2RC,26,4.6923,0.8428
B001E5E2RM,11,3.6364,0.7338
B001E5E2RW,9,4.5556,0.8613
B001E5E2TK,2,5.0,0.8722
B001E5E2WM,1,5.0,0.7783
B001E5E2ZE,4,5.0,0.6638
B001E5E2ZO,9,3.7778,0.6851
B001E5E312,3,4.3333,0.8254
B001E5E326,3,4.0,0.4229
B001E5E330,2,5.0,0.7962
B001E5E33A,7,4.4286,0.8522
B001E5E33U,18,4.4444,0.6322
B001E5E34E,9,3.7778,0.311
B001E5E35S,2,4.5,0.896
B001E5E36W,3,4.3333,0.6793
B001E5E38A,2,4.5,0.8784
B001E5E38K,1,5.0,0.7089
B001E5E39E,1,5.0,0.8779
B001E5E3AI,9,3.8889,0.6809
B001E5E3B2,7,5.0,0.8415
B001E5E3C6,2,5.0,0.8528
B001E5E3D0,1,1.0,0.5302
B001E5E3EE,7,4.2857,0.6879
B001E5E3EO,5,4.2,0.4128
B001E5E3FS,12,4.5833,0.8983
B001E5E3IA,12,3.25,0.3662
B001E5E3JY,22,3.6818,0.3792
B001E5E3LW,10,3.6,0.6953
B001E5E3MQ,4,4.0,0.9546
B001E5E3NK,2,5.0,0.4852
B001E5E3S0,9,5.0,0.8059
B001E5E3UI,7,4.5714,0.5791
B001E5E3X0,4,5.0,0.7105
B001E5E3XU,5,4.6,0.8507
B001E5E3YO,1,5.0,0.9062
B001E5E3ZI,4,3.75,0.5151
B001E5E470,1,5.0,0.4404
B001E5E48O,1,5.0,0.9601
B001E5E4EI,2,5.0,0.8566
B001E6EDHA,1,5.0,0.7867
B001E6EE4C,4,4.0,0.4718
B001E6EE88,3,5.0,0.8634
B001E6EE92,1,5.0,0.9729
B001E6EEE2,2,4.0,0.94
B001E6EJQU,1,5.0,0.9153
B001E6EJSS,3,5.0,0.5449
B001E6EJX8,8,4.375,0.6687
B001E6EJZ6,1,5.0,0.7764
B001E6EK3W,3,2.3333,0.8265
B001E6GFKI,11,5.0,0.6657
B001E6GFPI,2,4.5,0.9306
B001E6GFR6,8,4.75,0.8252
B001E6GFTY,4,3.75,0.6877
B001E6GFZI,13,4.0,0.6151
B001E6GG1Q,1,5.0,0.9246
B001E6GLPW,2,2.5,0.8198
B001E6IUG0,5,5.0,0.8426
B001E6IUJM,2,2.5,0.4932
B001E6IULK,5,3.6,0.8114
B001E6IUMY,1,5.0,0.981
B001E6IZU6,8,4.875,0.9041
B001E6IZVU,6,4.3333,0.6702
B001E6J07I,1,5.0,0.8689
B001E6K63A,21,4.9524,0.7741
B001E6K6B2,17,4.2353,0.8468
B001E6K6DA,2,5.0,0.9262
B001E6K6F8,2,2.5,0.8834
B001E6K6G2,1,5.0,0.5574
B001E6K6GW,13,4.6154,0.6962
B001E6KBJ4,11,4.0,0.6146
B001E6KBSK,6,3.8333,0.3177
B001E6KBSU,2,5.0,0.7769
B001E6KBWQ,2,3.5,0.9254
B001E6KBYE,15,3.2,0.7066
B001E6KP4K,3,4.0,0.9281
B001E6PKJU,1,1.0,0.7096
B001E6TWIU,2,4.5,-0.2143
B001E7650W,2,4.5,0.8855
B001E7653Y,6,4.3333,0.7955
B001E7654S,8,3.625,0.7291
B001E76570,3,3.3333,0.3792
B001E77LT6,1,2.0,0.7351
B001E77LUK,3,3.0,0.9331
B001E8DHPW,80,4.7875,0.8027
B001E8HSAM,1,5.0,0.9531
B001E8ICZ2,1,5.0,0.7964
B001E8J2RY,1,1.0,0.9089
B001E8PWJ6,1,5.0,0.9072
B001E8YAY4,1,5.0,0.802
B001E95K3I,1,1.0,0.5106
